end_station_id,month,end_station_name,end_lat,end_lng,ride_count
7790.04,5,Lenox Ave & W 133 St,40.81296,-73.941878,1500
7790.04,6,Lenox Ave & W 133 St,40.81296,-73.941878,1000
7790.04,7,Lenox Ave & W 133 St,40.81296,-73.941878,900
7790.04,8,Lenox Ave & W 133 St,40.81296,-73.941878,1300
7790.04,9,Lenox Ave & W 133 St,40.81296,-73.941878,1000
7790.04,10,Lenox Ave & W 133 St,40.81296,-73.941878,1000
7790.04,11,Lenox Ave & W 133 St,40.81296,-73.941878,1100
7790.04,12,Lenox Ave & W 133 St,40.81296,-73.941878,600
7793.02,1,E 149 St & Eagle Ave,40.814046,-73.91186,100
7793.02,2,E 149 St & Eagle Ave,40.814046,-73.91186,200
7793.02,3,E 149 St & Eagle Ave,40.814046,-73.91186,300
7793.02,4,E 149 St & Eagle Ave,40.814046,-73.91186,300
7793.02,5,E 149 St & Eagle Ave,40.814046,-73.91186,1100
7793.02,6,E 149 St & Eagle Ave,40.814046,-73.91186,800
7793.02,7,E 149 St & Eagle Ave,40.814046,-73.91186,300
7793.02,8,E 149 St & Eagle Ave,40.814046,-73.91186,400
7793.02,9,E 149 St & Eagle Ave,40.814046,-73.91186,400
7793.02,10,E 149 St & Eagle Ave,40.814046,-73.91186,400
7793.02,11,E 149 St & Eagle Ave,40.814046,-73.91186,500
7793.02,12,E 149 St & Eagle Ave,40.814046,-73.91186,700
7795.09,1,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,400
7795.09,2,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,400
7795.09,3,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,1200
7795.09,4,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,1000
7795.09,5,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,700
7795.09,6,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,1900
7795.09,7,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,1400
7795.09,8,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,1900
7795.09,9,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,1200
7795.09,10,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,600
7795.09,11,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,800
7795.09,12,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,600
7798.02,1,Willis Ave & E 143 St,40.812299,-73.92037,200
7798.02,2,Willis Ave & E 143 St,40.812299,-73.92037,200
7798.02,3,Willis Ave & E 143 St,40.812299,-73.92037,200
7798.02,4,Willis Ave & E 143 St,40.812299,-73.92037,500
7798.02,5,Willis Ave & E 143 St,40.812299,-73.92037,600
7798.02,6,Willis Ave & E 143 St,40.812299,-73.92037,500
7798.02,7,Willis Ave & E 143 St,40.812299,-73.92037,400
7798.02,8,Willis Ave & E 143 St,40.812299,-73.92037,400
7798.02,9,Willis Ave & E 143 St,40.812299,-73.92037,300
7798.02,10,Willis Ave & E 143 St,40.812299,-73.92037,300
7798.02,11,Willis Ave & E 143 St,40.812299,-73.92037,300
7798.02,12,Willis Ave & E 143 St,40.812299,-73.92037,600
7800.03,1,Amsterdam Ave & W 125 St,40.813358,-73.956461,1000
7800.03,2,Amsterdam Ave & W 125 St,40.813358,-73.956461,800
7800.03,3,Amsterdam Ave & W 125 St,40.813358,-73.956461,500
7800.03,4,Amsterdam Ave & W 125 St,40.813358,-73.956461,900
7800.03,5,Amsterdam Ave & W 125 St,40.813358,-73.956461,1400
7800.03,6,Amsterdam Ave & W 125 St,40.813358,-73.956461,800
7800.03,7,Amsterdam Ave & W 125 St,40.813358,-73.956461,1400
7800.03,8,Amsterdam Ave & W 125 St,40.813358,-73.956461,2100
7800.03,9,Amsterdam Ave & W 125 St,40.813358,-73.956461,1300
7800.03,10,Amsterdam Ave & W 125 St,40.813358,-73.956461,1100
7800.03,11,Amsterdam Ave & W 125 St,40.813358,-73.956461,700
7800.03,12,Amsterdam Ave & W 125 St,40.813358,-73.956461,800
7803.02,1,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,100
7803.02,2,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,200
7803.02,3,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,200
7803.02,4,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,700
7803.02,5,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,200
7803.02,6,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,700
7803.02,7,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,900
7803.02,8,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,700
7803.02,9,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,500
7803.02,10,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,600
7803.02,11,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,700
7803.02,12,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,900
7803.08,2,E 138 St & Grand Concourse,40.813224,-73.930605,200
7803.08,5,E 138 St & Grand Concourse,40.813224,-73.930605,1000
7803.08,6,E 138 St & Grand Concourse,40.813224,-73.930605,300
7803.08,7,E 138 St & Grand Concourse,40.813224,-73.930605,300
7803.08,8,E 138 St & Grand Concourse,40.813224,-73.930605,300
7803.08,9,E 138 St & Grand Concourse,40.813224,-73.930605,300
7803.08,10,E 138 St & Grand Concourse,40.813224,-73.930605,100
7803.08,11,E 138 St & Grand Concourse,40.813224,-73.930605,600
7803.08,12,E 138 St & Grand Concourse,40.813224,-73.930605,300
7807.04,1,Beck St & Leggett Ave,40.815077,-73.899939,300
7807.04,2,Beck St & Leggett Ave,40.815077,-73.899939,100
7807.04,4,Beck St & Leggett Ave,40.815077,-73.899939,500
7807.04,5,Beck St & Leggett Ave,40.815077,-73.899939,800
7807.04,6,Beck St & Leggett Ave,40.815077,-73.899939,900
7807.04,7,Beck St & Leggett Ave,40.815077,-73.899939,800
7807.04,8,Beck St & Leggett Ave,40.815077,-73.899939,1100
7807.04,9,Beck St & Leggett Ave,40.815077,-73.899939,300
7807.04,10,Beck St & Leggett Ave,40.815077,-73.899939,300
7807.04,11,Beck St & Leggett Ave,40.815077,-73.899939,200
7807.04,12,Beck St & Leggett Ave,40.815077,-73.899939,100
7809.13,1,E 138 St & 5 Av,40.81449,-73.936153,500
7809.13,2,E 138 St & 5 Av,40.81449,-73.936153,500
7809.13,3,E 138 St & 5 Av,40.81449,-73.936153,700
7809.13,4,E 138 St & 5 Av,40.81449,-73.936153,900
7809.13,5,E 138 St & 5 Av,40.81449,-73.936153,500
7809.13,6,E 138 St & 5 Av,40.81449,-73.936153,900
7809.13,7,E 138 St & 5 Av,40.81449,-73.936153,1400
7809.13,8,E 138 St & 5 Av,40.81449,-73.936153,500
7809.13,9,E 138 St & 5 Av,40.81449,-73.936153,600
7809.13,10,E 138 St & 5 Av,40.81449,-73.936153,400
7809.13,10,E 138 St & 5 Ave,40.81449,-73.936153,1000
7809.13,11,E 138 St & 5 Ave,40.81449,-73.936153,600
7809.13,12,E 138 St & 5 Ave,40.81449,-73.936153,500
7812.01,1,E 149 St & Jackson Ave,40.813135,-73.909235,200
7812.01,2,E 149 St & Jackson Ave,40.813135,-73.909235,500
7812.01,3,E 149 St & Jackson Ave,40.813135,-73.909235,200
7812.01,4,E 149 St & Jackson Ave,40.813135,-73.909235,500
7812.01,5,E 149 St & Jackson Ave,40.813135,-73.909235,400
7812.01,6,E 149 St & Jackson Ave,40.813135,-73.909235,800
7812.01,7,E 149 St & Jackson Ave,40.813135,-73.909235,500
7812.01,8,E 149 St & Jackson Ave,40.813135,-73.909235,400
7812.01,9,E 149 St & Jackson Ave,40.813135,-73.909235,800
7812.01,10,E 149 St & Jackson Ave,40.813135,-73.909235,700
7812.01,11,E 149 St & Jackson Ave,40.813135,-73.909235,600
7812.01,12,E 149 St & Jackson Ave,40.813135,-73.909235,300
7814.01,1,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,800
7814.01,2,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,600
7814.01,3,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,500
7814.01,4,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1500
7814.01,5,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1600
7814.01,6,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1200
7814.01,7,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1000
7814.01,8,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,800
7814.01,9,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,800
7814.01,10,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1300
7814.01,11,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,1100
7814.01,12,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,700
7816.14,1,Brook Ave & E 148 St,40.814383,-73.915368,100
7816.14,2,Brook Ave & E 148 St,40.814383,-73.915368,200
7816.14,3,Brook Ave & E 148 St,40.814383,-73.915368,200
7816.14,4,Brook Ave & E 148 St,40.814383,-73.915368,300
7816.14,5,Brook Ave & E 148 St,40.814383,-73.915368,500
7816.14,6,Brook Ave & E 148 St,40.814383,-73.915368,500
7816.14,7,Brook Ave & E 148 St,40.814383,-73.915368,700
7816.14,8,Brook Ave & E 148 St,40.814383,-73.915368,400
7816.14,9,Brook Ave & E 148 St,40.814383,-73.915368,400
7816.14,10,Brook Ave & E 148 St,40.814383,-73.915368,400
7816.14,11,Brook Ave & E 148 St,40.814383,-73.915368,200
7816.14,12,Brook Ave & E 148 St,40.814383,-73.915368,300
7818.17,1,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,100
7818.17,2,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,500
7818.17,3,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,600
7818.17,4,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,400
7818.17,5,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,400
7818.17,6,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,400
7818.17,7,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,800
7818.17,8,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,1300
7818.17,9,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,1000
7818.17,10,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,300
7818.17,11,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,1000
7818.17,12,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,400
7820.05,1,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,100
7820.05,4,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,400
7820.05,5,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,500
7820.05,6,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,200
7820.05,7,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,100
7820.05,8,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,300
7820.05,9,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,600
7820.05,10,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,200
7820.05,11,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,100
7820.05,12,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,100
7821.01,1,Morris Ave & E 142 St,40.814469,-73.924963,600
7821.01,2,Morris Ave & E 142 St,40.814469,-73.924963,300
7821.01,3,Morris Ave & E 142 St,40.814469,-73.924963,700
7821.01,4,Morris Ave & E 142 St,40.814469,-73.924963,400
7821.01,5,Morris Ave & E 142 St,40.814469,-73.924963,1400
7821.01,6,Morris Ave & E 142 St,40.814469,-73.924963,1000
7821.01,7,Morris Ave & E 142 St,40.814469,-73.924963,600
7821.01,8,Morris Ave & E 142 St,40.814469,-73.924963,500
7821.01,9,Morris Ave & E 142 St,40.814469,-73.924963,700
7821.01,10,Morris Ave & E 142 St,40.814469,-73.924963,700
7821.01,11,Morris Ave & E 142 St,40.814469,-73.924963,400
7821.01,12,Morris Ave & E 142 St,40.814469,-73.924963,300
7823.03,1,Broadway & Moylan Pl,40.8143256,-73.9590255,1000
7823.03,2,Broadway & Moylan Pl,40.8143256,-73.9590255,400
7823.03,3,Broadway & Moylan Pl,40.8143256,-73.9590255,900
7823.03,4,Broadway & Moylan Pl,40.8143256,-73.9590255,1000
7823.03,5,Broadway & Moylan Pl,40.8143256,-73.9590255,900
7823.03,6,Broadway & Moylan Pl,40.8143256,-73.9590255,1500
7823.03,7,Broadway & Moylan Pl,40.8143256,-73.9590255,2200
7823.03,8,Broadway & Moylan Pl,40.8143256,-73.9590255,1400
7823.03,9,Broadway & Moylan Pl,40.8143256,-73.9590255,1400
7823.03,10,Broadway & Moylan Pl,40.8143256,-73.9590255,1700
7823.03,11,Broadway & Moylan Pl,40.8143256,-73.9590255,800
7823.03,12,Broadway & Moylan Pl,40.8143256,-73.9590255,1400
7830.03,1,Prospect Ave & E 151 St,40.814232,-73.903927,100
7830.03,3,Prospect Ave & E 151 St,40.814232,-73.903927,100
7830.03,4,Prospect Ave & E 151 St,40.814232,-73.903927,300
7830.03,5,Prospect Ave & E 151 St,40.814232,-73.903927,600
7830.03,6,Prospect Ave & E 151 St,40.814232,-73.903927,600
7830.03,7,Prospect Ave & E 151 St,40.814232,-73.903927,300
7830.03,8,Prospect Ave & E 151 St,40.814232,-73.903927,100
7830.03,9,Prospect Ave & E 151 St,40.814232,-73.903927,900
7830.03,10,Prospect Ave & E 151 St,40.814232,-73.903927,300
7830.03,11,Prospect Ave & E 151 St,40.814232,-73.903927,200
7830.03,12,Prospect Ave & E 151 St,40.814232,-73.903927,200
7832.04,1,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,900
7832.04,2,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,400
7832.04,3,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,500
7832.04,4,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,700
7832.04,5,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,1000
7832.04,6,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,600
7832.04,7,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,1300
7832.04,8,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,1200
7832.04,9,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,700
7832.04,10,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,1100
7832.04,11,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,900
7832.04,12,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,1200
7835.1,1,St Ann's Ave & Westchester Ave,40.815887,-73.911918,300
7835.1,2,St Ann's Ave & Westchester Ave,40.815887,-73.911918,200
7835.1,3,St Ann's Ave & Westchester Ave,40.815887,-73.911918,400
7835.1,5,St Ann's Ave & Westchester Ave,40.815887,-73.911918,800
7835.1,6,St Ann's Ave & Westchester Ave,40.815887,-73.911918,900
7835.1,7,St Ann's Ave & Westchester Ave,40.815887,-73.911918,500
7835.1,8,St Ann's Ave & Westchester Ave,40.815887,-73.911918,200
7835.1,9,St Ann's Ave & Westchester Ave,40.815887,-73.911918,200
7835.1,10,St Ann's Ave & Westchester Ave,40.815887,-73.911918,300
7835.1,11,St Ann's Ave & Westchester Ave,40.815887,-73.911918,100
7835.1,12,St Ann's Ave & Westchester Ave,40.815887,-73.911918,500
7837.3,1,St Nicholas Ave & W 134 St,40.816234,-73.948222,400
7837.3,2,St Nicholas Ave & W 134 St,40.816234,-73.948222,600
7837.3,3,St Nicholas Ave & W 134 St,40.816234,-73.948222,700
7837.3,4,St Nicholas Ave & W 134 St,40.816234,-73.948222,1300
7837.3,5,St Nicholas Ave & W 134 St,40.816234,-73.948222,1600
7837.3,6,St Nicholas Ave & W 134 St,40.816234,-73.948222,1300
7837.3,7,St Nicholas Ave & W 134 St,40.816234,-73.948222,1600
7837.3,8,St Nicholas Ave & W 134 St,40.816234,-73.948222,1900
7837.3,9,St Nicholas Ave & W 134 St,40.816234,-73.948222,1500
7837.3,10,St Nicholas Ave & W 134 St,40.816234,-73.948222,1200
7837.3,11,St Nicholas Ave & W 134 St,40.816234,-73.948222,1200
7837.3,12,St Nicholas Ave & W 134 St,40.816234,-73.948222,800
7840.05,1,Courtlandt Ave & E 149 St,40.816402,-73.919549,200
7840.05,2,Courtlandt Ave & E 149 St,40.816402,-73.919549,100
7840.05,3,Courtlandt Ave & E 149 St,40.816402,-73.919549,300
7840.05,4,Courtlandt Ave & E 149 St,40.816402,-73.919549,800
7840.05,5,Courtlandt Ave & E 149 St,40.816402,-73.919549,600
7840.05,6,Courtlandt Ave & E 149 St,40.816402,-73.919549,600
7840.05,7,Courtlandt Ave & E 149 St,40.816402,-73.919549,1300
7840.05,8,Courtlandt Ave & E 149 St,40.816402,-73.919549,1000
7840.05,9,Courtlandt Ave & E 149 St,40.816402,-73.919549,100
7840.05,10,Courtlandt Ave & E 149 St,40.816402,-73.919549,800
7840.05,11,Courtlandt Ave & E 149 St,40.816402,-73.919549,600
7840.05,12,Courtlandt Ave & E 149 St,40.816402,-73.919549,800
7840.11,1,E 147 St & Bergen Ave,40.814673,-73.91839,100
7840.11,4,E 147 St & Bergen Ave,40.814673,-73.91839,1000
7840.11,5,E 147 St & Bergen Ave,40.814673,-73.91839,1100
7840.11,6,E 147 St & Bergen Ave,40.814673,-73.91839,800
7840.11,7,E 147 St & Bergen Ave,40.814673,-73.91839,600
7840.11,8,E 147 St & Bergen Ave,40.814673,-73.91839,900
7840.11,9,E 147 St & Bergen Ave,40.814673,-73.91839,600
7840.11,10,E 147 St & Bergen Ave,40.814673,-73.91839,400
7840.11,12,E 147 St & Bergen Ave,40.814673,-73.91839,400
7842.16,1,Amsterdam Ave & W 131 St,40.816355,-73.954295,500
7842.16,2,Amsterdam Ave & W 131 St,40.816355,-73.954295,200
7842.16,3,Amsterdam Ave & W 131 St,40.816355,-73.954295,400
7842.16,4,Amsterdam Ave & W 131 St,40.816355,-73.954295,1000
7842.16,5,Amsterdam Ave & W 131 St,40.816355,-73.954295,1000
7842.16,6,Amsterdam Ave & W 131 St,40.816355,-73.954295,300
7842.16,7,Amsterdam Ave & W 131 St,40.816355,-73.954295,1000
7842.16,8,Amsterdam Ave & W 131 St,40.816355,-73.954295,900
7842.16,9,Amsterdam Ave & W 131 St,40.816355,-73.954295,1100
7842.16,10,Amsterdam Ave & W 131 St,40.816355,-73.954295,900
7842.16,11,Amsterdam Ave & W 131 St,40.816355,-73.954295,700
7842.16,12,Amsterdam Ave & W 131 St,40.816355,-73.954295,600
7844.05,3,Barry St & Tiffany St,40.816126,-73.891559,100
7844.05,4,Barry St & Tiffany St,40.816126,-73.891559,400
7844.05,5,Barry St & Tiffany St,40.816126,-73.891559,100
7844.05,6,Barry St & Tiffany St,40.816126,-73.891559,200
7844.05,7,Barry St & Tiffany St,40.816126,-73.891559,300
7844.05,8,Barry St & Tiffany St,40.816126,-73.891559,300
7844.05,9,Barry St & Tiffany St,40.816126,-73.891559,500
7844.05,10,Barry St & Tiffany St,40.816126,-73.891559,200
7844.05,11,Barry St & Tiffany St,40.816126,-73.891559,100
7844.05,12,Barry St & Tiffany St,40.816126,-73.891559,100
7845.06,1,Grand Concourse & E 144 St,40.816576,-73.927987,600
7845.06,2,Grand Concourse & E 144 St,40.816576,-73.927987,300
7845.06,3,Grand Concourse & E 144 St,40.816576,-73.927987,300
7845.06,4,Grand Concourse & E 144 St,40.816576,-73.927987,400
7845.06,5,Grand Concourse & E 144 St,40.816576,-73.927987,1000
7845.06,6,Grand Concourse & E 144 St,40.816576,-73.927987,600
7845.06,7,Grand Concourse & E 144 St,40.816576,-73.927987,1600
7845.06,8,Grand Concourse & E 144 St,40.816576,-73.927987,900
7845.06,9,Grand Concourse & E 144 St,40.816576,-73.927987,1100
7845.06,10,Grand Concourse & E 144 St,40.816576,-73.927987,800
7845.06,11,Grand Concourse & E 144 St,40.816576,-73.927987,700
7845.06,12,Grand Concourse & E 144 St,40.816576,-73.927987,900
7849.1,1,Longwood Ave & Southern Blvd,40.816343,-73.896447,300
7849.1,2,Longwood Ave & Southern Blvd,40.816343,-73.896447,200
7849.1,3,Longwood Ave & Southern Blvd,40.816343,-73.896447,100
7849.1,4,Longwood Ave & Southern Blvd,40.816343,-73.896447,100
7849.1,5,Longwood Ave & Southern Blvd,40.816343,-73.896447,500
7849.1,6,Longwood Ave & Southern Blvd,40.816343,-73.896447,300
7849.1,7,Longwood Ave & Southern Blvd,40.816343,-73.896447,100
7849.1,8,Longwood Ave & Southern Blvd,40.816343,-73.896447,100
7849.1,9,Longwood Ave & Southern Blvd,40.816343,-73.896447,300
7849.1,10,Longwood Ave & Southern Blvd,40.816343,-73.896447,100
7849.1,11,Longwood Ave & Southern Blvd,40.816343,-73.896447,100
7849.1,12,Longwood Ave & Southern Blvd,40.816343,-73.896447,400
7851.04,1,5 Av & W 139 St,40.815484,-73.935856,600
7851.04,2,5 Av & W 139 St,40.815484,-73.935856,200
7851.04,3,5 Av & W 139 St,40.815484,-73.935856,900
7851.04,4,5 Av & W 139 St,40.815484,-73.935856,1000
7851.04,5,5 Av & W 139 St,40.815484,-73.935856,700
7851.04,6,5 Av & W 139 St,40.815484,-73.935856,700
7851.04,7,5 Av & W 139 St,40.815484,-73.935856,1100
7851.04,8,5 Av & W 139 St,40.815484,-73.935856,1500
7851.04,9,5 Av & W 139 St,40.815484,-73.935856,800
7851.04,10,5 Av & W 139 St,40.815484,-73.935856,600
7851.04,11,5 Av & W 139 St,40.815484,-73.935856,500
7851.04,12,5 Av & W 139 St,40.815484,-73.935856,700
7853.01,1,Westchester Ave & Jackson Ave,40.816124,-73.908116,200
7853.01,2,Westchester Ave & Jackson Ave,40.816124,-73.908116,300
7853.01,3,Westchester Ave & Jackson Ave,40.816124,-73.908116,300
7853.01,4,Westchester Ave & Jackson Ave,40.816124,-73.908116,800
7853.01,5,Westchester Ave & Jackson Ave,40.816124,-73.908116,700
7853.01,6,Westchester Ave & Jackson Ave,40.816124,-73.908116,900
7853.01,7,Westchester Ave & Jackson Ave,40.816124,-73.908116,800
7853.01,8,Westchester Ave & Jackson Ave,40.816124,-73.908116,800
7853.01,9,Westchester Ave & Jackson Ave,40.816124,-73.908116,600
7853.01,10,Westchester Ave & Jackson Ave,40.816124,-73.908116,400
7853.01,11,Westchester Ave & Jackson Ave,40.816124,-73.908116,400
7853.01,12,Westchester Ave & Jackson Ave,40.816124,-73.908116,100
7855.03,1,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,600
7855.03,2,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,1000
7855.03,3,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,1500
7855.03,3,Adam Clayton Powell Blvd & W 138 St,40.81696,-73.942296,100
7855.03,4,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,2200
7855.03,5,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,1800
7855.03,6,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,2700
7855.03,7,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,2000
7855.03,8,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,2900
7855.03,9,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,1700
7855.03,10,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,2200
7855.03,11,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,1600
7855.03,12,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,1100
7858.02,1,Bergen Ave & E 152 St,40.817166,-73.914737,300
7858.02,2,Bergen Ave & E 152 St,40.817166,-73.914737,200
7858.02,3,Bergen Ave & E 152 St,40.817166,-73.914737,100
7858.02,4,Bergen Ave & E 152 St,40.817166,-73.914737,400
7858.02,5,Bergen Ave & E 152 St,40.817166,-73.914737,800
7858.02,6,Bergen Ave & E 152 St,40.817166,-73.914737,1100
7858.02,7,Bergen Ave & E 152 St,40.817166,-73.914737,1200
7858.02,8,Bergen Ave & E 152 St,40.817166,-73.914737,800
7858.02,9,Bergen Ave & E 152 St,40.817166,-73.914737,600
7858.02,10,Bergen Ave & E 152 St,40.817166,-73.914737,900
7858.02,11,Bergen Ave & E 152 St,40.817166,-73.914737,500
7858.02,12,Bergen Ave & E 152 St,40.817166,-73.914737,700
7860.08,1,Convent Ave & W 135 St,40.818215,-73.950988,500
7860.08,2,Convent Ave & W 135 St,40.818215,-73.950988,600
7860.08,3,Convent Ave & W 135 St,40.818215,-73.950988,600
7860.08,4,Convent Ave & W 135 St,40.818215,-73.950988,800
7860.08,5,Convent Ave & W 135 St,40.818215,-73.950988,1200
7860.08,6,Convent Ave & W 135 St,40.818215,-73.950988,500
7860.08,7,Convent Ave & W 135 St,40.818215,-73.950988,1000
7860.08,8,Convent Ave & W 135 St,40.818215,-73.950988,1900
7860.08,9,Convent Ave & W 135 St,40.818215,-73.950988,1200
7860.08,10,Convent Ave & W 135 St,40.818215,-73.950988,1700
7860.08,11,Convent Ave & W 135 St,40.818215,-73.950988,1700
7860.08,12,Convent Ave & W 135 St,40.818215,-73.950988,600
7863.03,1,E 149 St & Morris Ave,40.81734,-73.922962,800
7863.03,2,E 149 St & Morris Ave,40.81734,-73.922962,400
7863.03,3,E 149 St & Morris Ave,40.81734,-73.922962,1000
7863.03,4,E 149 St & Morris Ave,40.81734,-73.922962,600
7863.03,5,E 149 St & Morris Ave,40.81734,-73.922962,1100
7863.03,6,E 149 St & Morris Ave,40.81734,-73.922962,900
7863.03,7,E 149 St & Morris Ave,40.81734,-73.922962,1400
7863.03,8,E 149 St & Morris Ave,40.81734,-73.922962,800
7863.03,9,E 149 St & Morris Ave,40.81734,-73.922962,900
7863.03,10,E 149 St & Morris Ave,40.81734,-73.922962,800
7863.03,11,E 149 St & Morris Ave,40.81734,-73.922962,600
7863.03,12,E 149 St & Morris Ave,40.81734,-73.922962,800
7865.09,1,Broadway & W 131 St,40.817555,-73.957163,400
7865.09,2,Broadway & W 131 St,40.817555,-73.957163,700
7865.09,3,Broadway & W 131 St,40.817555,-73.957163,1100
7865.09,4,Broadway & W 131 St,40.817555,-73.957163,1000
7865.09,5,Broadway & W 131 St,40.817555,-73.957163,1400
7865.09,6,Broadway & W 131 St,40.817555,-73.957163,900
7865.09,7,Broadway & W 131 St,40.817555,-73.957163,500
7865.09,8,Broadway & W 131 St,40.817555,-73.957163,800
7865.09,9,Broadway & W 131 St,40.817555,-73.957163,700
7865.09,10,Broadway & W 131 St,40.817555,-73.957163,1500
7865.09,11,Broadway & W 131 St,40.817555,-73.957163,1200
7865.09,12,Broadway & W 131 St,40.817555,-73.957163,700
7867.04,1,Southern Blvd & Tiffany St,40.818185,-73.894143,100
7867.04,4,Southern Blvd & Tiffany St,40.818185,-73.894143,100
7867.04,5,Southern Blvd & Tiffany St,40.818185,-73.894143,400
7867.04,6,Southern Blvd & Tiffany St,40.818185,-73.894143,500
7867.04,7,Southern Blvd & Tiffany St,40.818185,-73.894143,700
7867.04,8,Southern Blvd & Tiffany St,40.818185,-73.894143,400
7867.04,10,Southern Blvd & Tiffany St,40.818185,-73.894143,200
7867.04,11,Southern Blvd & Tiffany St,40.818185,-73.894143,100
7868.05,1,Gerard Ave & E 146 St,40.817755,-73.92965,600
7868.05,2,Gerard Ave & E 146 St,40.817755,-73.92965,200
7868.05,3,Gerard Ave & E 146 St,40.817755,-73.92965,400
